#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 1.72928e-07 7.93501e-09 9.78748e-08 5.28114e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -1.61004e-08 9.68137e-09 -2.34428e-08 4.35148e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -2.04463e-06 1.8131e-08 -2.52895e-07 5.88748e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 -1.57299e-05 1.98794e-07 2.28393e-06 1.48599e-07 0 2 0 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 1 2 
4 4 0 0 0 0 0 0.785398 1 1 -0.00013425 7.97944e-07 3.33011e-06 5.02718e-07 2 0 2 2 
4 4 0 0 0 0 0 0.785398 1 1 -0.000133637 7.95197e-07 3.50474e-06 5.00296e-07 2 2 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 3 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 0 
4 4 0 0 0 0 0 0.785398 1 1 -5.40543e-08 7.42567e-09 4.08599e-09 2.89897e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 1.08175e-06 7.22545e-07 3.79804e-06 6.41321e-07 2 0 2 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 3 3 
4 4 0 0 0 0 0 0.785398 1 1 -2.64007e-07 9.21179e-09 5.15369e-08 3.27034e-09 0 0 0 0 
