#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
2 4 0 0 0.785398 0 0 0.785398 1 1 0.00060814 1.0324e-05 0.00016208 2.58675e-06 0 0 -1 -1 
2 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 1.5708 0 0 0.785398 1 1 0.000304771 1.3954e-05 5.45575e-05 7.28703e-06 0 0 -1 -1 
2 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.35619 0 0 0.785398 1 1 6.78509e-05 1.71378e-05 3.56308e-06 1.3406e-05 0 0 -1 -1 
2 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 0 0 0.785398 1 1 2.12257e-05 1.79493e-05 -1.2363e-05 1.64717e-05 0 0 -1 -1 
2 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 0.785398 0 0.785398 1 1 -6.33145e-05 1.69954e-05 1.22277e-05 1.34358e-05 0 0 -1 -1 
2 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 1.5708 0 0.785398 1 1 -0.000280777 1.40723e-05 5.00351e-05 7.33354e-06 0 0 -1 -1 
2 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 2.35619 0 0.785398 1 1 -0.000616327 1.03306e-05 0.000162948 2.57955e-06 0 0 -1 -1 
2 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 3.14159 0 0.785398 1 1 -0.000746722 8.67596e-06 0.000216211 1.09091e-06 0 0 -1 -1 
2 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 1 1 -0.000473318 1.16296e-05 9.66936e-05 3.2942e-06 0 0 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 1 1 2.10838e-05 1.49713e-05 -7.43829e-05 8.40377e-06 0 0 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 1 1 0.000455478 1.16315e-05 0.000104969 3.30641e-06 0 0 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 0 0 0 0.785398 1 1 -2.88973e-06 6.85849e-05 0 0 0 0 -1 -1 
2 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 0 0 0 0.785398 1 1 -0.000138642 0.000207051 0 0 2 1 -1 -1 
2 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 0.785398 0 0 0.785398 1 1 5.6425e-05 6.89388e-05 0 0 0 0 -1 -1 
2 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 0.785398 0 0 0.785398 1 1 5.04743e-05 0.000206577 0 0 2 1 -1 -1 
2 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 1.5708 0 0 0.785398 1 1 1.33105e-05 6.9091e-05 0 0 0 0 -1 -1 
2 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 1.5708 0 0 0.785398 1 1 5.35633e-05 0.000207757 0 0 2 1 -1 -1 
2 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 2.35619 0 0 0.785398 1 1 0.000141735 6.94771e-05 0 0 0 0 -1 -1 
2 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.35619 0 0 0.785398 1 1 -0.000112566 0.00020863 0 0 2 1 -1 -1 
2 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 3.14159 0 0 0.785398 1 1 -4.1649e-06 6.92987e-05 0 0 0 0 -1 -1 
2 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 0 0 0.785398 1 1 5.284e-05 0.000208327 0 0 2 1 -1 -1 
2 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 3.14159 0.785398 0 0.785398 1 1 2.93441e-05 6.96421e-05 0 0 0 0 -1 -1 
2 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 0.785398 0 0.785398 1 1 0.00025052 0.000206909 0 0 2 1 -1 -1 
2 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 3.14159 1.5708 0 0.785398 1 1 4.83561e-05 6.88972e-05 0 0 0 0 -1 -1 
2 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 1.5708 0 0.785398 1 1 3.80055e-05 0.000207864 0 0 2 1 -1 -1 
2 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 3.14159 2.35619 0 0.785398 1 1 4.23857e-05 6.86968e-05 0 0 0 0 -1 -1 
2 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 3.14159 2.35619 0 0.785398 1 1 -0.000242211 0.000207666 0 0 2 1 -1 -1 
2 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 3 0 -1 -1 
2 4 0 0 3.14159 3.14159 0 0.785398 1 1 -5.14907e-05 6.91808e-05 0 0 0 0 -1 -1 
