#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
4 4 0 0 3.14159 0 0 0.785398 1 1 2.90997e-07 4.65371e-07 0 0 0 0 0 0 
4 4 0 0 3.14159 0 0 0.785398 2 2 -nan -nan -nan -nan 1 1 1 1 
4 4 0 0 3.14159 0 0 0.785398 1 1 -8.71144e-07 9.20164e-07 0 0 2 1 1 1 
4 4 0 0 3.14159 0 0 0.785398 2 2 -nan -nan -nan -nan 3 0 0 0 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 6.6525e-08 4.73807e-07 0 0 0 0 0 0 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 -nan -nan -nan -nan 1 1 1 1 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 -1.14651e-06 9.16431e-07 0 0 2 1 1 1 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 -nan -nan -nan -nan 3 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 -2.86195e-07 7.05806e-07 0 0 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 -2.19877e-06 2.57286e-06 0 0 0 2 2 1 
4 4 0 0 0 0 0 0.785398 2 2 -nan -nan -nan -nan 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 -nan -nan -nan -nan 1 3 3 0 
4 4 0 0 0 0 0 0.785398 1 1 1.32326e-06 1.43678e-06 0 0 2 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -3.36438e-06 5.14364e-06 0 0 2 3 3 0 
4 4 0 0 0 0 0 0.785398 2 2 -nan -nan -nan -nan 3 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 -nan -nan -nan -nan 3 2 2 1 
4 4 0 0 3.14159 0 0 0.785398 1 1 -2.72145e-07 7.09709e-07 0 0 0 0 0 0 
4 4 0 0 3.14159 0 0 0.785398 1 1 3.64494e-06 2.57447e-06 0 0 0 2 2 1 
4 4 0 0 3.14159 0 0 0.785398 2 2 -nan -nan -nan -nan 1 1 1 1 
4 4 0 0 3.14159 0 0 0.785398 2 2 -nan -nan -nan -nan 1 3 3 0 
4 4 0 0 3.14159 0 0 0.785398 1 1 -9.04364e-07 1.42474e-06 0 0 2 1 1 1 
4 4 0 0 3.14159 0 0 0.785398 1 1 -3.17382e-07 5.1379e-06 0 0 2 3 3 0 
4 4 0 0 3.14159 0 0 0.785398 2 2 -nan -nan -nan -nan 3 0 0 0 
4 4 0 0 3.14159 0 0 0.785398 2 2 -nan -nan -nan -nan 3 2 2 1 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 -2.25035e-06 7.08545e-07 0 0 0 0 0 0 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 -1.78384e-06 2.51919e-06 0 0 0 2 2 1 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 -nan -nan -nan -nan 1 1 1 1 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 -nan -nan -nan -nan 1 3 3 0 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 6.73385e-07 1.41079e-06 0 0 2 1 1 1 
4 4 0 0 3.14159 3.14159 0 0.785398 1 1 1.91282e-06 5.14203e-06 0 0 2 3 3 0 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 -nan -nan -nan -nan 3 0 0 0 
4 4 0 0 3.14159 3.14159 0 0.785398 2 2 -nan -nan -nan -nan 3 2 2 1 
